Track_ID,Track_Name,Duration_Min,Artists,Release_Date,Year,Query
4lPSvjdqCEqSngEv0LuihQ,Its Sad Boy (feat. Yung Lean),3.84,"Gleesh, Yung Lean",1/6/2014,2014,sad
7uQE6YnZNEEkZ31808s8HC,Baby Don't Cut,4.22,Bmike,9/25/2014,2014,sad
14UE0L5fL5TL0ohEiAv56X,Perfect Storm,3.93,Brad Paisley,8/25/2014,2014,sad
3N1gqwAnJoTE6KOLvgaEnX,Stunner,4.8,Milky Chance,10/14/2014,2014,sad
5zry0LvbRiFEfkY8vD40S9,Running,4.47,Milky Chance,10/14/2014,2014,sad
49ldkqow9QSLgDdObLXYBO,Drinking About You,3.68,Ryan Oakes,9/9/2014,2014,sad
5IxDqRhW8WPVcJiDBfQDqj,Two Years,4.08,Have Mercy,10/27/2014,2014,sad
5mRKTfymvDCWaw0OtUSzkr,Tent Rain,9.83,Tmsoft’s White Noise Sleep Sounds,10/31/2014,2014,sad
2KhNhfoef1IphjMz6v2lEW,Sudden Life,4.14,Rise Against,1/1/2014,2014,sad
67HRSCGK3ZQIxb3Spr1cHQ,Kindest Regards,4.91,Witt Lowry,8/2/2014,2014,sad
7I8ftQPSknxqIH8jiuh6iv,All I've Ever Known,6.27,Bahamas,8/19/2014,2014,sad
2s5B2qJSK8kbFyFRiRq06b,Hotel Ceiling,3.18,Rixton,1/1/2014,2014,sad
16D9AzevsZAh4GfQEYIo7I,Earth,4.47,Sleeping At Last,7/8/2014,2014,sad
0BB2nuHwro2NjstKek7Yeg,Loveland - Studio Version,3.53,Milky Chance,10/14/2014,2014,sad
742oSdaszyHYODLMRfCe5p,Waiting for Wild Horses,4.36,Arlo McKinley,4/19/2014,2014,sad
6jRCP46FGnbXAcJcOt51rZ,Ebay,3.73,"Bladee, Thaiboy Digital, Ecco2k",1/27/2014,2014,sad
1eVXLqfDBTA2VxRkoopYRK,Sad Movies Make Me Cry,3.41,Cynthia Schloss,4/8/2014,2014,sad
25cRP7u1FRfNxHUONQO22X,Sad Goodbyes,4.58,Big Matt,8/2/2014,2014,sad
2sE61ZmvYH8wiOx5jygkHH,Say You Do,3.66,Dierks Bentley,1/1/2014,2014,sad
0TnCrXaJoS0SqT3IZbsBG5,Rory,3.68,Foxing,5/27/2014,2014,sad
5WLSak7DN3LY1K71oWYuoN,I'll Be Good,4.14,Jaymes Young,9/28/2014,2014,sad
7cGPUwBGQDjEPx455T8Q0D,Sad Country Song,4.1,Arlo McKinley,4/19/2014,2014,sad
7fOazLnn1bwd2Y75Pomz77,Sadistic Embodiment,3.29,Cannibal Corpse,9/16/2014,2014,sad
61nsVuvyACN0pIpVAgyJza,Castles (feat. Aesop Rock & Sadistik),3.85,"CunninLynguists, Aesop Rock, Sadistik",4/1/2014,2014,sad
3mBCTEzhxcv6jLaxXoOvWs,Moondust - Stripped,3.61,Jaymes Young,9/28/2014,2014,sad
3Qj2YJB1KmgXr5SutGokdb,Drink A Beer,3.38,Luke Bryan,8/12/2014,2014,sad
0o9MIPIGM8svRpfdQGTvUX,Armor,3.53,Landon Austin,4/15/2014,2014,sad
6PjtLiytbRzayhq9UTvcXh,Mirrors,3.4,PVRIS,11/4/2014,2014,sad
4ewKMoo4xSGfM5LFfkWINr,Sad Machine feat. Hatsune Miku (dj-Jo Remix),5.88,dj-Jo,6/20/2014,2014,sad
0BFsCg5L4VaSR5yXTWstCK,心酸的浪漫,5.01,那英,7/15/2014,2014,sad
4IpWEf6JwSGVSW3nC1SG10,Brave,3.48,"Saddleback Kids Worship, Temree Miller",9/30/2014,2014,sad
7KpNdgQlD6LRo7yBSAns7P,Everlasting Flames,3.33,"Bladee, Thaiboy Digital",1/27/2014,2014,sad
1a6yEXUw2kHQk6SqJGjkgO,Shadowface,3.57,Bladee,1/27/2014,2014,sad
6lq9wNd9ZndUeH1UFRIeTO,Crackling Log Fire on a Stormy Night - Bonus Track,9.99,Amadeus,9/19/2014,2014,sad
5ogGz1T0CuolNLYC12ES7j,Feathery - Slow Version,3.27,Milky Chance,10/14/2014,2014,sad
0sKS6Ra7BqihEYaxTJbcp1,Loveland - Bonus Track,4,Milky Chance,10/14/2014,2014,sad
5zI6ueoYshDD99aCEs66QG,valley girls,3.6,blackbear,4/20/2014,2014,sad
5zTnOiP8YlRAo4VKYLthrT,Sad Story,3.87,Sammy Johnson,12/1/2014,2014,sad
