Track_ID,Track_Name,Duration_Min,Artists,Release_Date,Year,Query
2PyJAiQjp1OPkow2FJZKHR,you look like you love me (feat. Riley Green),3.74,"Ella Langley, Riley Green",2024-08-02,2024,love
1NWd7e7ec7onR8iynUeAd1,Love Myself,2.82,Eddie And The Getaway,2024-12-13,2024,love
4Je4OSUhDmrG9MYMH4JVez,Love Myself,3.15,Cameron Whitcomb,2024-09-27,2024,love
14OQ9qHCNEOGiy9UryGImS,Love Myself,3.73,KOLA,2024-06-14,2024,love
1eae2kXKAzTb8GJ9yO2f4l,Love Myself,3.12,Andy Grammer,2024-11-01,2024,love
7lMsFgpH4POBfu6INx2Xkc,Love My Tone,1.7,Fourfive,2024-04-05,2024,love
1QXLMbgfQwgSrz2pR3STFs,I Love My Draco,3.37,"Bloodhound Lil Jeff, Rell Vert",2024-08-12,2024,love
7rFnLiTDCAlCUoujurJRYZ,Bitches Love My White Belt,1.95,Febuary,2024-04-20,2024,love
6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),3.52,Luke Combs,2024-05-16,2024,love
5eOtOmwDRitSjJRNcgkKOc,love you to death,2.87,"Josiah Queen, Strings & Heart",2024-11-22,2024,love
2b98AhAxuK5i4YUHaQ7eQR,"Love You, Miss You, Mean It",3.36,Luke Bryan,2024-04-05,2024,love
3Lk4pTOssZ7hPLrA6WGszh,Love You For A Long Time,3.67,Logan Ryan Band,2024-02-02,2024,love
55rKJJeSu96s0M1WC0U0fO,love you tonight,2.89,Ella Langley,2024-11-01,2024,love
08wyXJO5ZcqloLYbpufenQ,I'm Gonna Love You,3.14,"Cody Johnson, Carrie Underwood",2024-11-01,2024,love
0gmKvcuqpmLqEXFE3bRxtc,still love you (todavía),2.54,The Two Lips,2024-12-13,2024,love
4ME94ohG4VQa2EoekCNShL,Love Is an Open Door,2.06,Disney Peaceful Guitar,2024-12-06,2024,love
3jhlwdu8nU7hFTEGHUomN3,love is embarrassing,2.58,Olivia Rodrigo,2024-03-22,2024,love
6vhveFPqeygbSIVpaAgWik,Loveisheroin,1.98,Chezile,2024-02-27,2024,love
5tojKRFiMxJowJlCIODDNq,Love Is Everywhere,3.24,Magdalena Bay,2024-08-23,2024,love
4wCKB3BbfuPItNfp0yCg3k,The Love Is Gone,3.33,Jamilah Barry,2024-09-13,2024,love
4r6c2ClnuYLwNv4lEM7XlW,Love Is The Only Thing,2.85,Lost Frequencies,2024-11-08,2024,love
7Dgu2SoNj6ZBGz5nI6adfi,LOVE IS A GAME,2.18,Jakey KRUMM,2024-09-06,2024,love
0Alhzv3cqtFaQt6M93FJ0f,Love is Here,2.17,The Abide Project,2024-07-30,2024,love
2EMmS7bFGYO6Z0usNmmGF8,What True Love Was,1.57,Katherine Devora,2024-11-19,2024,love
3mFwJ40aFgdjfjSN7TIyGv,Waste No Time,2.76,Jeff Bernat,2024-01-05,2024,love
4GvywuQc9e82BZZ6fC5I9g,Our Love Was Like A Sad Song,2.67,Real Friends,2024-10-11,2024,love
3DKSyEAghmSEgEBDJ5IjQX,Washed by Love,2.11,The Abide Project,2024-07-30,2024,love
4QrtChmT37CxXixl6sEmfG,glhf<3,2.94,MICO,2024-10-25,2024,love
2JGV1bINgKmCyCONGfGbo2,Our Love Was Like A Sad Song,2.67,Real Friends,2024-08-07,2024,love
71qXA4DojIygYDobvhY0zI,Love Of My Life,2.72,Bellah Mae,2024-06-07,2024,love
5TKozinJsjDDKBtFAL5Cxi,Our Love Was Fading,3.99,Fetch Tiger,2024-03-15,2024,love
04QbbVyw6QOB2sfkBVbc9Z,love wasn't enough,3.19,francene rouelle,2024-04-19,2024,love
5UFSyUNJMIbDfD2DjBtl72,Love Was Coming Back,3.52,Drew Charron,2024-08-09,2024,love
7iXk08RHx0RQzM1PhCGd9p,Love Was A Colour,5.75,Slik,2024-02-16,2024,love
1FJ5YjUH0AdPLK8oX5b0c1,Wasted Summers,2.17,juju<3,2024-09-06,2024,love
1r6GlcrY5racv8j5l6Of3A,Is This What Love Is?,3.62,Wasia Project,2024-08-29,2024,love
6RSJF43gCnSMtHZq1L8PSP,Love In The Middle,3.19,"K CAMP, TheARTI$t",2024-01-12,2024,love
7139i7az9yLB4fH7IdcrQ6,Waste Love,3.27,"mgk, Madison Love",2024-07-05,2024,love
7bm43GzdpxPuXgxAXdvWSw,Love & War,3.57,Justin Timberlake,2024-03-15,2024,love
0hg9x4n0oko8rEqMKAsytr,i was 13 in 2017 and didnt have a cat,1.21,wifiskeleton,2024-06-28,2024,love
2cb10pqT6p291kduzk3jvO,LOVE U ANYWAY,2.94,Stand Atlantic,2024-08-23,2024,love
2xM0qj1bxFldH3BgLIzcve,WASABI,2.8,MAX,2024-02-16,2024,love
2QHFSR7VUZZfRRwZycKqSa,Love Theme From Spartacus - Remastered 2023,4.25,Yusef Lateef,2024-02-02,2024,love
0KEQ6X89UPO4wUFjLoIERl,Love The Way You Lie (feat. Norma Jean Martine),2.68,"Jax Jones, Azteck, Norma Jean Martine",2024-10-25,2024,love
2vBBUQnM6YSN44gbe4uCoH,Love The Hell Out Of You,3.42,Lewis Capaldi,2024-08-09,2024,love
2JMOEBXhwGxrJGowaXMp7L,Love Theme From The Robe - Remastered 2023,4.03,Yusef Lateef,2024-02-02,2024,love
2c6wQCi3dt5vjbpysZIpdr,Love Theme From Chinatown,5.68,Carl Bagge,2024-03-08,2024,love
48oLajvNQsUqGHl6r24hMY,I Love the Way You Love Me,3.92,Walker Montgomery,2024-09-13,2024,love
6ZBifLV2upS9TxrO8Pp15U,Love The Ones Who Leave,2.71,Alec Benjamin,2024-05-10,2024,love
6NSiWQcL72wEnsYO1lkNCy,i love the way it cries,2.34,crxw,2024-08-01,2024,love
2o3II1DVbFPlCnR95xauge,Leo Luv The Sluts,2.83,Monaleo,2024-09-27,2024,love
6G9YlbU3ByPJQvOFDRdwyM,her,2.86,JVKE,2024-08-30,2024,love
6jQeSeqn9AdsCe0NMrylxH,I LUV HER (feat. T-Pain),2.93,"GloRilla, T-Pain",2024-10-11,2024,love
1GpDcABDptCpIOALmD2S5f,I LUV HER (wth T-Pain),2.93,"GloRilla, T-Pain",2024-10-10,2024,love
548N8wTu4WmazCh1tqed4p,Love Her Next,2.76,VOILÀ,2024-11-22,2024,love
5iA3Dh1BVtO9OHlPTvAiAL,i love her,1.21,"fedo DJ, ciaffa, vampvampvamp, nulled.",2024-11-04,2024,love
4wXYVPuynUdvSwnQzkUuQK,Love Her Anyhow,4.64,Roger Ramsey,2024-07-02,2024,love
0oCmUyJ8bMsaBu9YPpYspa,Didn't Love Her If You Don't,3.25,Tyler Chambers,2024-04-05,2024,love
0YUD5sVmPo7eQTxbNXwEg8,Love Her Madly,3.75,"Pickin' On Series, Iron Horse",2024-06-28,2024,love
6IEvEwZISeKk74yquZ0YhZ,I LUV HER (feat. T-Pain),2.93,"GloRilla, T-Pain",2024-10-10,2024,love
70ozFod8wY3Ca3CwQmkTCw,I LUV HER (feat. T-Pain),2.93,"GloRilla, T-Pain",2024-10-23,2024,love
0XTiR9Vo4ijwQZTgMDcs1D,Love Her Next,2.76,VOILÀ,2024-12-13,2024,love
3iYeXCdD3d0zlex2v0CpVt,Would You Fall in Love with Me Again,5.76,"Jorge Rivera-Herrans, Anna Lea",2024-12-25,2024,love
1GGbYU09njZt6KTH6pcoBa,Love Him,2.18,Dream J,2024-01-22,2024,love
4QMgEffJQuKtjCNvqfRZ0m,But Daddy I Love Him,5.67,Taylor Swift,2024-04-19,2024,love
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,5.67,Taylor Swift,2024-04-18,2024,love
1BllxkhLaC2xvKNLSEZIKL,He Think I Love Him,1.59,Megan Thee Stallion,2024-10-25,2024,love
6nbMoQLeeeha0Mxn5Zm2Mj,We Love Him,1.58,Better Country Soaking Worship,2024-04-11,2024,love
18XOuLV0MZzkELBHcYjehD,But Daddy I Love Him,5.67,Taylor Swift,2024-04-19,2024,love
2xy8B9p5zJ2ofJlFSGKQHq,Love Him Bad,2.35,Pia Mia,2024-12-13,2024,love
1Lad0NlRHi7iNtQ6TeYK56,But Daddy I Love Him,5.67,Taylor Swift,2024-04-18,2024,love
02oB4JMmIgkJWWiWza4K6U,do you really love him?,3.11,"goodlife, Elderbrook",2024-09-06,2024,love
2e0sYhW6Nr7FNBY6Tdlidx,I Don't Know How To Love Him (Lullaby),4.05,"Richard Abrahams, BabyGoodnight",2024-01-26,2024,love
1c9IZViltd3frjUVxTL6vn,Give Love Him,2.23,Decks House,2024-03-29,2024,love
5ny3DPfO9qOXL9JOcXtj9M,I Love Him Til I Love Him Right,4.02,Amanda Bergman,2024-06-07,2024,love
2Ztj0AM2iwqKBnC3yWacLr,But Daddy I Love Him,6.7,Minnz Piano,2024-05-10,2024,love
0G75iKbPtPhq9uefAJCapv,But Daddy I Love Him,6.7,Minnz Piano,2024-05-30,2024,love
0UmgcGXs6JGdBEOgnGUsd2,But Daddy I Love Him,5.59,Piano Covers,2024-04-23,2024,love
1YMK5FjrhNRaSLDFJ4rQxc,But Daddy I Love Him - Piano Version,2.45,Peaceful Noise,2024-04-25,2024,love
68X6f7M98XFEnlay9952aE,Love Himself,1.87,"Julie, Shiloh Dynasty",2024-09-06,2024,love
74sZKiwaGtSEEyjhDmi99y,But Daddy I Love Him,5.67,Taylor Swift,2024-10-03,2024,love
1yOdjdvmjogWEuA5RLzksm,But Daddy I Love Him - Piano Version,5.66,Relaxing Piano Covers,2024-05-31,2024,love
0Ob7vBSEng7nDRBNQHcLz4,Love Him Some Me,2.59,Mary Mack,2024-02-23,2024,love
3ZUgVMLCtKzuUvjhXX1nsm,Baby Donde Estas,2.68,AzLoveAce,2024-12-04,2024,love
7uGZIgNGAM4y7cyLj9SPlw,Love In My Heart,3.2,BABYMONSTER,2024-11-01,2024,love
5Mysty4YeFTdu2Xm7O2yHM,"Love, Maybe",3.13,BABYMONSTER,2024-11-01,2024,love
2HgfelSKRyn4CI6sC3oArb,Baby I Love You,3.19,"Dany Ome, Kevincito El 13, Gatillo",2024-12-25,2024,love
2jo6ciwkR8MgGbLgwRQrd9,She Love Fxce,2.64,Babyfxce E,2024-11-22,2024,love
7qc9sdJhgmL5bh5w0lW1Kh,Real Love Baby,3.15,Father John Misty,2024-07-31,2024,love
2yvVFLyD8BYgaRf3SiMFmk,Baby,3.98,Still Woozy,2024-06-28,2024,love
7qJvl5rPKvCTFHMeXwTDRd,Kentucky Love,3.85,"Bfb Da Packman, Babyfxce E, KrispyLife Kidd",2024-03-29,2024,love
7v21UEJI0U8v99dggzZjQm,Kentucky Love,3.85,"Bfb Da Packman, Babyfxce E, KrispyLife Kidd",2024-01-15,2024,love
0iZh0S8Fczu80nKITqWPGs,No Love (feat. Lil Baby),2.93,"42 Dugg, Lil Baby",2024-07-04,2024,love
45wxGwwlbCPqMnczHFpMbX,Sweet Love - Acoustic,2.64,Myles Smith,2024-05-03,2024,love
1uXXJuMgJgrzg60ANgyvGY,BABY MONEY,2.85,Destroy Lonely,2024-08-30,2024,love
06qxIFQNjOGlet0K4lTNFJ,Baby Love,4.17,"Rosehardt, Masego",2024-05-10,2024,love
2N2rsa5aj3bkjwAWwtCkqM,Love Story,2.15,Chole Lawrence,2024-06-12,2024,love
0tR6GxUcwyqNxzTUrjOBkx,Love Unfailing,2.03,Better Country Soaking Worship,2024-04-04,2024,love
1Sj9j66afjsxGjB2sshX0f,Tender Love,2.2,Greg Lattimore,2024-11-08,2024,love
4CDZ1Tny4LSiXGCFDsYaIy,The Love of God,1.72,Still Waters Worship,2024-10-10,2024,love
7y3sUNrRYJ3mOP1xiFayaw,The Love of God - With Rain,1.74,Still Waters Worship,2024-11-15,2024,love
0EUfhgUuAK8qeRgD4y1fwR,"I Love New York / New York, New York",2.75,Glee Cast,2024-03-21,2024,love
55GyzHOuubWTEZIq0akP6u,Love Song,2.28,Treety,2024-03-22,2024,love
3u18lRpQFZYALlVjn0fL1y,Lover/Friend,4.32,"KAYTRANADA, Rochelle Jordan",2024-05-22,2024,love
1WFNU6zWFu5BpSiQOAVTAO,New Love,2.87,girl in red,2024-04-12,2024,love
65s9dLrylbHp60IYIcUZEz,Not Even Love,4.09,"Seven Lions, ILLENIUM, ÁSDÍS",2024-03-22,2024,love
3A75RXF6osQ8vLMSMbNJ9r,New Lover,1.9,Maeta,2024-06-21,2024,love
1WhOAj5teLoK2bML76DgXx,772 Love Pt. 3 (Your Love),2.87,"YNW Melly, YNW BSlime, Ynw4L",2024-04-19,2024,love
69NMENYVwdIYSccU5RVZEe,What The Fuck Is Love,3.17,PayGotti,2024-06-26,2024,love
01wgcaEEbabjrg8cBqeJMB,Love Me Not (feat. Rex Orange County),3.14,"Ravyn Lenae, Rex Orange County",2024-11-27,2024,love
17L09JJ5W7F5ou68mcAeMJ,Real Love,2.29,Childish Gambino,2024-07-19,2024,love
6ZO66iBeyJBbpCh1cjnRHx,Lovey Dovey,2.5,"YNW Melly, YNW Bortlen, Ynw4L, Toosii",2024-04-19,2024,love
3SPyQLorNAVh3XFtFiay1A,All My Love,4.19,Noah Kahan,2024-02-09,2024,love
25iwrl02x7LM0kNgpSs5RK,"Love, Me Normally",5.74,Will Wood,2024-08-09,2024,love
66TTutUCqCpAzGCBcsBuYy,Waiting In Vain - Bob Marley: One Love - Music Inspired By The Film,5.02,Daniel Caesar,2024-02-02,2024,love
2cyiFybuPgKlugtzrlnYvt,Love Around The World,3.45,Pale Jay,2024-09-06,2024,love
7FdXOLMEnvyyB20WiKWWuT,Lovely Places,2.59,"Monkay, ØNEMOR3",2024-12-13,2024,love
2TJYfqZ24XmBt3lKsfQj4N,we can't be friends (wait for your love) – string version,3.71,Ariana Grande,2024-03-08,2024,love
3TPwWbmemdOpG8xxYGjqLc,Savage Love,2.99,Etienne,2024-09-13,2024,love
0u7Shj9zotYlZR1HTV04CX,wildflower,2.92,yung kai,2024-04-26,2024,love
0VVD95cRAppHSOGPYrfIG2,the cutest pair,2.64,Regina Song,2024-06-14,2024,love
3r3ptJ1aNi1Q5hCrmpo1l3,Always Love You Like A Good Old Dog,3.78,Oliver Anthony Music,2024-03-31,2024,love
1hWDc5jD5br9pXSOtubFlf,IT'S YOU (feat. keshi),2.89,"MAX, keshi",2024-02-16,2024,love
6IbHr3NKr1EXe2Im2cnVZx,Temporary Love,2.72,Keenan Te,2024-08-23,2024,love
7IleOPofEJ64SUZbCBp8lW,Lovin',3.57,Martin Eigenberg,2024-09-06,2024,love
7JkNTVDjJUrB6UgpSnt7P5,Lovelace,2.75,Nep,2024-06-07,2024,love
6z8ml0nBdPisgCMwbzhN2Y,Old Love,2.96,Zach Stevens Band,2024-12-01,2024,love
1np4gcPuwYPt2o5qTQOsEe,LOVE,2.24,Mac Ayres,2024-11-08,2024,love
13BUakUL6tVJE2OG3zduZW,Love Actually - Eng ver.,3.4,imzoo,2024-11-30,2024,love
4VAf14oqFHHbIiLvNPP0LS,Love Me - Original MIx,4.65,"Goodman, Marta White",2024-10-28,2024,love
6PPmxsry0LIdSbGq1MUdOV,Love Lounge,2.38,Atmosun,2024-05-17,2024,love
35Z92uTzX4sfUPx4WUACVh,Inside My Love,2.47,TWOPILOTS,2024-03-21,2024,love
1CyQ31Gt77CVF6aMQVq57G,strawberry love,2.28,Miles Hardt,2024-09-19,2024,love
4ZnwnuTePO8rMLPciiCrQT,love me like you used to,2.72,Nic D,2024-12-13,2024,love
778tDLZZSS0EsoviKSR3YS,Love You,1.56,Nikko Mad,2024-03-01,2024,love
0N4ORuJltea7CC0bb8WvrG,Love me like you do,2.41,Seasider,2024-01-12,2024,love
6uvwNFq7ip9kwIUivHeif2,Love Lost,3.61,BoyWithUke,2024-11-15,2024,love
24K9dVvylRXx9pawALfstI,LOVE LOST,2.0,"Fckbwoy, MulaManDam",2024-09-13,2024,love
6yaF2WzaQpY00JnKPtOEB0,love lost,3.01,"Umair, Talha Anjum",2024-08-08,2024,love
6AP8Ttpx7tCVd8EqflkkR0,Love Lost,3.0,Calum Bowie,2024-04-05,2024,love
7DWN0emWvUVHXeMS8qJJa6,Love Lost,3.28,Martin Czerny,2024-03-12,2024,love
593a80uHcKk6zlG9uecQ53,Lost In Love (feat. Be Charlotte),2.72,"Rod Wave, Be Charlotte",2024-10-11,2024,love
6S8vL6ztOFwzyM2QhzHUuo,UNFAILING LOVE (PSALM 63) demo 7.mp3,3.51,LOST & FOUND,2024-11-06,2024,love
6uSKzkdfwFEThnMrZbvoay,Lost The Love,2.26,BigXthaPlug,2024-10-11,2024,love
5OwqFM47ecHiFJwyEOibZu,Lost In Love,2.68,"Rod Wave, Be Charlotte",2024-10-10,2024,love
2wMDtQ3fyhPoKuvS5CLek3,No Love Lost,2.91,Backbiter,2024-07-21,2024,love
4cSfoMZcNJm117RWXFCDDh,"No Love Lost (feat. Jay-Z, Nas & Lord Tariq)",4.91,"Shaquille O'Neal, JAŸ-Z, Nas, Lord Tariq",2024-06-28,2024,love
014nzsOiXkV39ivgWROKIk,Lost in Love,2.88,Max Allais,2024-08-30,2024,love
6TiFLG7kWJBbGwmSphOjEN,love lost.,1.6,MVRTYR,2024-02-10,2024,love
12wGxv4ObltgtvBkBux56m,NO LOVE LOST.,3.13,"aurorawave, Nathan Aurora",2024-08-02,2024,love
2Eh8LnJcgovjgBE1PUbSd3,UNFAILING LOVE (PSALM 63) - Acoustic Version,3.12,LOST & FOUND,2024-12-23,2024,love
54xgdEPw7grbzYOIqORO5P,Summertime Love,3.69,Flatland Cavalry,2024-11-08,2024,love
7vgrYkkyqSDqsRjxa8SFDF,Lost in the Ocean,4.11,Glass Animals,2024-07-19,2024,love
6oxJ6aT93hZEs4a5ozrpuq,Keep Calm Love Freaks,1.46,Lijay,2024-05-10,2024,love
1dlX4os7LgUCPE6LLZ8DMt,Free Me,3.33,Odeal,2024-07-05,2024,love
68ehun5XeirwMPnwTSyefV,"If you love solitude, you don’t love freedom",4.87,Tomat,2024-11-15,2024,love
3i86MS9vF1VCf0h2IEpKWY,A Lot More Free,3.32,Max McNown,2024-09-06,2024,love
3RZg3NiFKnPRose4KTRxhY,Free Bands Freestyle,2.69,"Swifty Blue, Jewl$",2024-02-01,2024,love
13d25rq5AA5ppzekwPwtUz,Free Falling,2.89,James Arthur,2024-01-26,2024,love
3l6nY1I0cxJlGMZVWmCsq7,528 Hz Love & Freedom,2.12,Ashtar Being,2024-07-02,2024,love
0bwJRs3ZjJB6XYaqD0CA24,Love Free,2.34,Eufonia,2024-09-11,2024,love
5wL9RtnsGCM9NTRU1YLn4x,Love Freely Flows To Me,3.63,Sdar Lotus,2024-08-19,2024,love
6MTUR0jyam8SIwutdA3UhN,"KTB Freestyle (feat. Dj E Money, TTO K.T. & Taylor So Made)",3.9,"Kodak Black, TTO K.T., Taylor So Made, Dj E Money",2024-12-25,2024,love
4s5I0RCLDgPjUpmmlQbpP1,Love For Free,3.56,Akio,2024-03-08,2024,love
2I87p1jQybZXkMF3sEANDZ,Lovely Freestyle,1.39,Rockout Danny,2024-04-30,2024,love
5gEiDDg8V8BZ1iZ6nQgAjW,Love FreeStyle (Need You),3.09,MurdaVault,2024-04-22,2024,love
1y36PK8UV7YAbS7p4R79hP,Free Spazz,4.01,Lee Drilly,2024-01-12,2024,love
4Pm2IwI3UXnEgh73twdPvB,Free Your Love,3.62,"Phatwell, SunMo, Lingøy",2024-10-24,2024,love
4GjEdufOc7sbZAW8wtI2DT,Love Again,3.1,Ben Goldsmith,2024-09-13,2024,love
0spovGq2xqUzPgptymKmz5,Lover Take It Easy,3.52,"Bonny Light Horseman, Eric D. Johnson, Josh Kaufman, Anaïs Mitchell",2024-06-07,2024,love
6qfIHUX77YpCahrVCdhewt,Find Love Now,2.71,"Cheat Codes, Punctual, Raphaella",2024-07-19,2024,love
336iJSUd5J4cFAkVM6GX4U,Where's Your Love Now,6.18,This Is Lorelei,2024-06-14,2024,love
6eKTQs8C5k4wvw5pqQF9tf,Love Me Now Or Lose Me Later,3.69,"Kygo, Matt Hansen",2024-06-21,2024,love
3byPK5MNM4HN4XgbwAlMzs,So Rough So Tough,2.51,J.ME,2024-03-28,2024,love
5Hg1m5uhSPL75ejQgPOmyc,Heaven Knows,3.03,54 Ultra,2024-05-01,2024,love
1NoWuTa2yd2fmXqIbALVri,"Love Now, Again",3.29,Sonnee,2024-02-16,2024,love
36XthES65pjaoZhAq0wtFb,Love Is A Game For Fools,2.75,Los Yesterdays,2024-08-23,2024,love
44R1ZALac20AijYr5TtPgr,Nowhere To Run,3.68,Kings of Leon,2024-05-10,2024,love
6UKPGUV7Qt7PfDR1H3lRN7,Love90,2.97,Quiet Light,2024-10-25,2024,love
6RC4AyIElIYn0oFNlA1B5A,Loved You Before,3.01,Peach PRC,2024-04-26,2024,love
1XZDvKtyk3oQHEzMlpHDXt,Love Me Now (2),1.83,Eja,2024-05-25,2024,love
4J2wzju4I6Qui9PlkUWGp0,Love Me Now,3.1,"Banditdamack, Blanco15, ShooterzOnGo",2024-03-22,2024,love
2ya7TsvunCYluGeUaB8glQ,Find Love Now,2.71,"Cheat Codes, Punctual, Raphaella",2024-08-02,2024,love
5pvEQBRu3A5AWysT0zN1Px,Love Me Till the End,1.43,heaven4now,2024-07-05,2024,love
2rIxyPWrqHUnZVVYQ1o2pn,Love Me Now Or Lose Me Later,3.69,"Kygo, Matt Hansen",2024-06-20,2024,love
0NhRTBthBnSjGVCUINOkXu,Where's Your Love Now,6.18,This Is Lorelei,2024-05-15,2024,love
59kWPNAfGnTeWfUOoZeNLw,Lets Smoke,3.13,J.ME,2024-03-28,2024,love
2Vs1jiyXhodhwBjuusCNJ5,"Love Now, Again - MAFRO Remix",4.68,"Sonnee, MAFRO",2024-07-19,2024,love
4HeLwusk8ywBrwttI5rhJB,Love Is Now,2.2,Ambia,2024-07-06,2024,love
1fFeD386WZ7VeV8nLTivL6,lovelylittlehell,2.91,"nothing,nowhere.",2024-02-09,2024,love
7ag9ykeXpFYHpN2K0OMFJJ,Love is Gone,2.95,Luca Lambo,2024-02-04,2024,love
6pAAmKxN6tRttoW1a56b5A,Love Gone,3.36,Mere Pablo,2024-10-25,2024,love
28ZKtbYy8oo5XaYwmWfID7,someone you love is gone - slowed + reverb,2.51,endless withdrawal,2024-02-02,2024,love
54zdeANMFIJPPoOLyNM2WE,Love Gone Cold,3.41,Errol Linton,2024-08-09,2024,love
0BibgpCtG8UucLmgaEBOyH,Perfect Love...Gone Wrong,5.41,Sting,2024-09-27,2024,love
2OuiH4Mq9BgoymkUWo4ln8,When The Love Is Gone,2.68,Anna Graves,2024-06-28,2024,love
4hpz4Sp5WlR66EfiQCr6ch,Love Is Gone - Slowed,3.93,"Lucasta, Atrixx",2024-10-23,2024,love
2FJAmVEuMumOD5II6xJK1g,Love Is Gone,2.9,Points of Conception,2024-11-21,2024,love
7uzbIf1msRDqE4ZkE1pGMK,在加納共和國離婚 x Love Is Gone,2.59,Atomix,2024-12-13,2024,love
3B5WEhiNlhfCHlEIAftpNv,i miss your love,3.55,"gone like summer, your warm arms",2024-12-06,2024,love
3vakIIH4Ss4eMjX3Liqzuf,Gone With The Sin,4.36,HIM,2024-10-25,2024,love
1z6DZqg34bkaX7wzZ1ftdi,My Love Has Gone Across the Sea,2.82,"Jodi Benson, Angel",2024-07-19,2024,love
6u19p8qAQY2ECIDl18MSei,After the Love Has Gone,3.57,Tobias Berntsson,2024-01-19,2024,love
1IDCJKAM9Pm0typFTac3mE,Shake 'Em Down,3.19,Errol Linton,2024-08-09,2024,love
1DzCyByOmQwNyF3BlvyaK0,Days Gone By,3.18,Julian Vaughn,2024-08-04,2024,love
5XP66wQ76dzUDEpte9wBxN,January Day,3.27,Errol Linton,2024-08-09,2024,love
2l1NHi20JIafLfhvvfkrUH,Love U Like That,2.52,Jback,2024-03-15,2024,love
7f4AbRZfpNBJ4EoqYm6ui7,back to my day job,1.32,wifiskeleton,2024-06-28,2024,love
7sIShdqb3UI8EdoIZdgT9t,Back n Love (feat. Devin Malik),3.84,"ScHoolboy Q, Devin Malik",2024-03-01,2024,love
5GuIzlOWMBTUQGaJqi1dXk,Love Language,3.48,Breez Kennedy,2024-11-08,2024,love
752jlynYuLUa6lDra01aLa,Love I Got Left,3.26,Max McNown,2024-09-06,2024,love
4mgTD83UhCTL1CiWfMDvOc,LOVE IS PAIN,2.9,Albee Al,2024-05-31,2024,love
7pdbckoMxb1n5qq3jxO9TA,Back 2 Black,3.77,Brook Lynn,2024-11-29,2024,love
3XjCXIOoztTcUFA2Un7svj,Love You Back - GTA Rally,1.84,Lonely Lies,2024-06-02,2024,love
2FaC9oLJRiG9QZfNaeI6JG,LOVE&LUST,2.64,SHRETA,2024-10-18,2024,love
2HYfuXcKxTRvrjJKKPIhR1,Run It Back,2.47,Still Woozy,2024-06-28,2024,love
2mXDnp94U2SNtqLEYG9BKu,Love Come Down,4.0,Sam Blasucci,2024-07-10,2024,love
6CNmpfcb6fIC83tVTnaopy,Backyard Lover,5.47,Merce Lemon,2024-09-27,2024,love
6PiwbmGkDOisZPv9Daebp7,Lovergirl,3.07,Haley Smalls,2024-06-28,2024,love
