Track_ID,Track_Name,Duration_Min,Artists,Release_Date,Year,Query
3K6qIsOYGQYrwnIMPyCTxS,Love You,2.15,Jay Webb,2023-08-04,2023,love
0NaUT74rJ0NHS62fewzatU,I LOVE YOU HOE (w/ 9lives),2.11,"Odetari, 9lives",2023-07-12,2023,love
5U8jzduwcqML3oi3yY1wDP,Love You a Little Bit,3.51,Tanner Adell,2023-09-15,2023,love
5YF8uBmCTW4HXsI13tsQAO,I LOVE YOU HOE (w/ 9lives),2.11,"Odetari, 9lives",2023-12-06,2023,love
4k8ozY5BjfGGvICHka5DfI,Gonna Love You,2.98,Parmalee,2023-09-22,2023,love
5fnIgq6KNKe39NBnPhFsIp,Love Is An Overstatement,3.24,Lauren Spencer Smith,2023-07-14,2023,love
5z7MDbAs6HidqWBOLMteTs,love is a place to hide,2.67,Puzzle,2023-01-07,2023,love
7fAjGeEGJzZHzGcNMHv276,love is a black hole !,3.5,Martin Luke Brown,2023-05-19,2023,love
1haoEnXbsUS3OFIWaUJ3wb,love is embarrassing,2.58,Olivia Rodrigo,2023-09-08,2023,love
226ljdOTLM2clGpm4mZvAm,Love is,4.45,Dangrangto,2023-06-27,2023,love
1RWM6cHt0camhA3qbTs7PW,Love Is Beautifully Painful - Ghost Duet Version,2.75,"Darkrose, Ghost Duet",2023-03-23,2023,love
4J4gQNp8u4BFOdC9mFzNzJ,Love is a Bitch - Slowedd,3.35,"ImXgine, ONIBI",2023-06-05,2023,love
1Wxwzd9kMYxL7aOtNQy9QS,Love Is In The Air,3.76,Armel Dupas Trio,2023-06-22,2023,love
5TvimvgbgxFAmjtNxztlYn,"Love Is A Song - From ""Bambi""",1.33,"Nikolai Tal, Malou Mellow, Slumbering Tapes",2023-05-12,2023,love
1wGXpLDlQg5ClZ2epImCEc,Love Is Free,2.88,Eli Brown,2023-07-07,2023,love
6eF2psRQNVS3EbIZ1q5NV3,What Love Is,3.67,Zimmer90,2023-12-08,2023,love
43MifzVnh8W3jJN0xqU9jR,Wasted Summers,2.17,juju<3,2023-07-12,2023,love
0dPF7aJQrhieHapw3AGa0G,Love Is A Waste Of Time (Sped Up),2.18,Lovely Peaches,2023-08-22,2023,love
7KLQVXkMhLJIIFMVRbXKPW,When Love Was Easy,4.0,Davici,2023-09-25,2023,love
3D68y3ta9qkxpSdjLjPOoS,Wasted Summers - Sped Up,1.97,juju<3,2023-10-11,2023,love
5U3CWpJX9dsBE7J687QvfY,Waste Your Love (feat. morgxn and Kwon),2.76,"Disco Lines, MORGXN, Kwon",2023-02-17,2023,love
3yz3RIqptKAVjsKbsPWaga,Wasted in Athens,3.77,The Ocho,2023-06-02,2023,love
3A1O6pF8HvYS5oacEyOhJy,If Love Was Lost,3.47,Dead Cassette,2023-11-03,2023,love
2Cagb4o7ZwcSBxG3nLIAyF,Waste My Love,2.79,"Sunday Scaries, Hayley May",2023-11-17,2023,love
0Y6DKikmdIIpDBUhUuxa8R,My Lover Is Sleeping,3.78,Wasia Project,2023-05-18,2023,love
0e2UuKYYRMApr9oBAy8TmP,Love Is A Waste Of Time (Slowed & Reverb),2.95,Lovely Peaches,2023-08-22,2023,love
4U285e4R5LqRweVNfft601,this love was a lie,1.79,Sky Woods,2023-04-28,2023,love
4sivL5lsrfO0EuoarSChGx,Wash Away,3.88,YENA,2023-01-16,2023,love
51iU7wPjMW7Z3K2RDLiIBc,Lovely As It Was,2.87,"mannequins on a hat, Giulia",2023-07-19,2023,love
4PI4tPaPQvOk1bVQtOA44q,Love Was Enough,3.94,Matt Jordan,2023-01-20,2023,love
6f9hbu4xkABN8DSwyuNsIt,"I Love You Charlotte - from the Netflix Series ""Queen Charlotte""",2.16,Kris Bowers,2023-05-04,2023,love
6rFXQMuj7a3mGuCA9Vwjqo,lovelight,3.92,Citizens,2023-02-24,2023,love
0zHaPkZcEMiAgzdL6hgh1v,Waste My Love,3.28,"Oliver Cricket, DAV5, RAGUZZA",2023-09-29,2023,love
3HSf2e7s5Q9WQO16biu4U4,Wasted On You,4.4,Elderbrook,2023-03-31,2023,love
5YktKneUt3fExLQPgah5g9,Love Wasn't Built in a Year,2.09,Ian Kay,2023-04-04,2023,love
2qyeAiFswWB2PmYhdeObTP,Love The Hell Out Of You,3.42,Lewis Capaldi,2023-05-19,2023,love
06rw2wruAazXk6ufGtIG32,Love The Way You Lie Part III,4.16,Skylar Grey,2023-02-10,2023,love
3g6acdPmHQil0jjUOQhNuy,Love The Way You Lie - Piano Version,1.73,Milo Grande,2023-05-08,2023,love
43iIQbw5hx986dUEZbr3eN,From The Start,2.83,Laufey,2023-09-08,2023,love
1EufKtuQydNztouJcp0meF,Love The Way You Lie - Lofi Version,2.32,Ritzen Town,2023-11-06,2023,love
2cXu6oGXOieNkFViXTHBEi,Love These Days,3.01,Thirty Seconds To Mars,2023-09-15,2023,love
0rCFRyEy4WXjRXNpO80Dzs,Fall In Love,3.87,Bailey Zimmerman,2023-01-11,2023,love
52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),3.97,"Don Toliver, Justin Bieber, Future",2023-02-24,2023,love
6kEqC8VsCegNVEeGOJ8DV7,Love Her,2.12,JESSE,2023-02-17,2023,love
5VTVK2RtOj6tKH9OPKMht7,And I Love Her - 2023 Mix,2.54,The Beatles,2023-11-10,2023,love
1oKyzE8ds1rUg0YRpHq1sa,Tell That Angel I Love Her,3.48,John Foster,2023-07-26,2023,love
4B7Gq5QBYHmAagsmUiSloN,Love Her Better,3.01,Beeson,2023-09-22,2023,love
3n4blG5eQN10jGA5LnNt6W,"SISTERHOOD (LOVE, HER.)",3.01,Lucy Bedroque,2023-06-23,2023,love
4ayhn2zWzj5U0rExzktQgY,If You Love Her - Fellini Félin Remix,3.01,"Tokyo Tea Room, Fellini Félin",2023-12-15,2023,love
6kQFLvxPny4wboZoawSoPu,Love Till It Hurts,3.44,Caleb Gordon,2023-02-05,2023,love
0FR2ynZFtrpLiv1oNwS1NT,"Hallelujah, I Love Her So",2.97,Rio Branco,2023-06-09,2023,love
3prXbamvjl8CrlIHihMw5m,I Love Her More Than Myself,2.67,ta1ls,2023-05-28,2023,love
2NOjSive3QzTODZnOkJBtj,Lover (Love Her),3.31,Molly Grace,2023-08-18,2023,love
4J4Drixj6SFl5cpbTzI9Ej,And I Love Her,1.75,Robert Auerbach,2023-08-22,2023,love
6WbxpUUZR0gw4Kr4FtUjbH,A Love Like Her,3.45,BluNites,2023-03-10,2023,love
0eUrwt9ZGuqNsh6b9DKA1m,Love Her Like I Would,3.26,Patrick Carpenter,2023-01-06,2023,love
5maushNwOdQnknMPSHCgxc,Love To The Grave,3.35,Gavin Adcock,2023-05-19,2023,love
0jBqoiIHVY0fVB4XGP690T,"Herb, Whiskey & Reggae",3.35,Rebel Souljahz,2023-06-02,2023,love
5NJFLiDKyjT0vF1VXTwzpE,LOVELY BASTARDS - Remix,1.6,"Kordhell, ZWE1HVNDXR, yatashigang",2023-09-29,2023,love
2k6OpEcFV2VvXdVmPRNCiw,Let Her Go (feat. James Blake),3.21,"Don Toliver, James Blake",2023-02-24,2023,love
4N4ebNRyvd8flnrTB3afNl,"Love Her With A Feeling - Live at Nippon Budokan Hall, Tokyo, Japan - March 1, 1978",2.88,Bob Dylan,2023-11-17,2023,love
216f2Sulr2jxqrtydpEQOx,Love Him,5.51,Napoli Underground,2023-06-10,2023,love
4cDn73Qv5V3aRcPXIZOAwo,love him,3.22,Two Shell,2023-02-10,2023,love
5FWDNtKLTLzeiuBIiBT4J9,We Love Him,59.81,"William Augusto, Soaking in his Presence",2023-04-12,2023,love
7jnfnchRlw44aQ9ocQnSSd,love him,3.22,Two Shell,2023-06-14,2023,love
2jkgQozOVaiHaZAKfTaAl9,love him,3.22,Two Shell,2023-03-30,2023,love
3tRlZMfKcGT03oeVrcDCmJ,i love him,1.1,MUTUALSCHIZO,2023-07-04,2023,love
5S3MSJqKpDTiG3DSKPgGcl,Himno (para los que están jodidos),3.1,"La La Love You, Allison",2023-05-05,2023,love
1tG9td3EQAx6WTuJVimtOl,I Don't Know How to Love Him,2.4,David Kates,2023-08-23,2023,love
0EbLI1m3fhNLBV7QROhyWs,Love and Japan,2.63,Ethan Tasch,2023-07-28,2023,love
1MnhDwTALLOnv2REvwZ5H2,We Love Him,59.81,"William Augusto, Soaking in his Presence",2023-02-22,2023,love
04qdk1LPSHd13Z5yCxfCwu,If you love Him,4.45,David Spruill,2023-05-07,2023,love
1ZJvw0US90MeWMT5IGr2g6,For Those Who Love Him,12.6,"Gap Worship, Ejiro",2023-06-16,2023,love
2olzFCSJhJvc8KVxwH4J9b,I Love You,4.37,andhim,2023-07-07,2023,love
3T65eGpcbT44JqhAQvVrjw,Love Scooter,1.37,Thomas Newman,2023-06-16,2023,love
1UpTGgw5fzGU70Js5u0Qv8,I Used to Love Him,3.85,Rockabye Baby!,2023-05-12,2023,love
3X2XCrzqrs1Wo8oEidcZMb,I Love to Call Him,5.42,Vincent Bohanan & SOV,2023-01-27,2023,love
23CmU10cbZkCImw7ssmZTh,I CAN’T LOVE HIM (AND LOVE YOU TOO),3.63,Fefe Dobson,2023-09-29,2023,love
6icyjhQjW8iTPaTGO7Vei9,he loves to hurt (himself),2.4,dissonance,2023-03-10,2023,love
3ym9vIptZ6mfJaaOayiliz,"Kill Him, He’s a Socialist - Full Band",2.64,Seb Lowe,2023-07-06,2023,love
1J74N7ZSDv3Ap8NtYY5h7f,Love Baby再次爱上你,2.18,LZ轮子,2023-11-12,2023,love
0vR3VPCfoLFeRGgZZ15kzj,Love Me?,2.3,Baby Smoove,2023-12-03,2023,love
1lbi50fugA8u7KSyh1fvj2,Real Love Baby,3.06,The Heavy Heavy,2023-03-21,2023,love
0BURGn5qjAfDXekV3AhjwS,Soldier Love,2.13,Raq baby,2023-03-28,2023,love
2TSmK03DaiDtdDud5H70S6,Love Scars,3.94,DeeBaby,2023-04-07,2023,love
1MyKrE830Qjvev4muWsL0j,"Baby, I Love Your Way - Bossa Nova Version",2.83,Michelle Simonal,2023-06-09,2023,love
3Naqb9FG9etjIo62pbFx8k,Lovely Nights,1.57,William Flake,2023-05-12,2023,love
2p1kB54xX8sS5UWuyqTMT4,Love Letters,3.28,Baby Bugs,2023-04-14,2023,love
4n9zRMC8orbZ8P53Hosi1A,He Loves Me (He Loves Me Not),3.87,Baby Bugs,2023-03-03,2023,love
5cRADg0o9k6vFRByLlcGoX,True Love,2.96,lou deezi,2023-05-05,2023,love
2BlWLfyzaPmD99nlfkHcNI,Lover Boy,2.41,Ghetto Baby Boom,2023-05-19,2023,love
6omsa7qVNvOlggj4CNZ47v,"Baby, I Love You",3.76,Ramones,2023-11-03,2023,love
62rlfSinxGwdqcpdMtnXcT,Love And Light,2.53,Healing Miracle Frequencies,2023-04-04,2023,love
3xlqm1V9AvfPImSY5YQZ3N,Lovely,2.91,Minji Kim,2023-11-03,2023,love
2s6l6pbe1D0cJOCQVuHDZh,"Baby, I Love You",3.01,"The Molsbees, Adelle",2023-01-27,2023,love
5ur9cTM83ZMZ533oM1R3mv,Love Is an Open Door,2.24,Elin Porsinger,2023-01-20,2023,love
0Snqqrusf0KJMb4kaOdxfI,My Lovely Teddybear,1.69,Travers Yates,2023-04-13,2023,love
7n0U9rgXQLcV695LByHO1I,New Love,2.48,Blo,2023-03-03,2023,love
128I36bDgYHU9l2QcgEGcd,Love Between...,2.58,Kali Uchis,2023-03-03,2023,love
4vCPFDnjp7yDhPc2K0tKJm,Everlasting Lover - 2023,3.11,49 Winchester,2023-09-29,2023,love
13HuPBcqaL4iHzZiWyjLl6,I Love Freaks,1.69,Lijay,2023-01-30,2023,love
5D7AFGloFpXtdT2PiKTEC3,Alien Love Call,3.71,"Turnstile, BADBADNOTGOOD, Blood Orange",2023-08-11,2023,love
1OOCFtb1mAr8cGOt1PCwr0,Love Will Lead You There,3.59,Cleo Sol,2023-09-15,2023,love
6supmUNBM0ISElWeOT6ieU,Loved by you,3.65,Magnolia Park,2023-10-27,2023,love
7KskdrOgLeW2Ble2s1pYFI,Love Plus One,3.56,Haircut 100,2023-02-23,2023,love
1PmTbUnfZnKPV33Z8S6EFD,Love Slam,2.18,Angel Du$t,2023-09-08,2023,love
7l24yEocXMnG3b4BiYEKCa,Sold out of Love,4.33,The Nude Party,2023-03-10,2023,love
5wqIDoYPhtxZFcPIke1RXx,Love You Walk,2.43,KP SKYWALKA,2023-05-31,2023,love
36AvhOlf9OqDAzlL0X3BKk,"Love It If We Made It (Live from Madison Square Garden, New York, 07.11.22)",4.27,The 1975,2023-01-06,2023,love
0uClUokkoLHraWV8GKIss5,NEW LOVE,3.72,BOYS LIKE GIRLS,2023-10-20,2023,love
1BUiLQrjKCztLzPh2xuktu,You Love Me So,2.42,Madison Ryann Ward,2023-04-21,2023,love
3WleDaSpM6TdoAnJVlBuoQ,Goddamn Lonely Love - Remastered,5.03,Drive-By Truckers,2023-06-16,2023,love
26Fvj7otfrCq4qAP3ms1lg,Love Song For Myself,3.99,Caroline Rose,2023-03-24,2023,love
1arfdOzYBQSnzaSjQcLzfq,New Shoes,3.4,Chalk Dinosaur,2023-08-15,2023,love
7vpkmzisaB8R47XlxyTcfs,Distant Lover,4.28,Marvin Gaye,2023-08-25,2023,love
4B1ETlOJlSD73S3yrh0oBd,Spring Love,5.13,Stevie B,2023-05-15,2023,love
0MJ5wKsPEeihONNfugHGy7,Tip Toe,3.75,HYBS,2023-06-20,2023,love
2rWOUr1AfUKid2GCVqy2aL,Love's Old Sweet Song,1.34,"Only Murders in the Building – Cast, Jason Veasey",2023-10-04,2023,love
0zb3vNVbzdIq2bzuzlSpcK,old doll (out of tune piano),1.28,"emptiness, love.nicotine",2023-12-31,2023,love
6Bj0sk40N436vvBwvQhgHT,Love Don't Cost A Thing,2.71,"TWOPILOTS, AALLAR",2023-05-04,2023,love
1pLiAY0xm1RVJNlZw1SoBI,old doll (out of tune piano) (slowed),1.53,"emptiness, love.nicotine",2023-12-31,2023,love
0BVeLJPVi9WSKXGgNBEJ5v,Love Old,1.94,Suzie Ondola,2023-11-29,2023,love
0USUuhz7F7kqLjj0j6iReH,Distant Lover - Alternate Mix 1,4.76,Marvin Gaye,2023-08-25,2023,love
55rlT50oJ0Do2feXt4TNEa,Love Drunk and Happy,2.96,Old Dominion,2023-10-06,2023,love
3gcX6AddfEnG4SgfltfSUO,Love And Marriage,2.65,Frank Sinatra,2023-10-27,2023,love
2jzUjAfUTJ8zDRxDFdWRmd,The Love I Give,3.73,RHODES,2023-01-27,2023,love
2CSeSgbJIEoNZuPcjGzjcW,Love Tonight,2.14,"DJ Leao, Jingo",2023-03-24,2023,love
5kYpBtezHv093oxxebHpEj,Standing In Love,3.8,"Stephen Marley, Slightly Stoopid",2023-09-15,2023,love
4LqzoCAOjzZKqj0Ojc9T0s,Lovers Never Say Goodbye,2.92,The Flamingos,2023-02-17,2023,love
3Fyj22NPIu3kzhpu9KF7Bg,(Love Is) The Tender Trap,2.95,Frank Sinatra,2023-10-27,2023,love
6ZkytfMRYWE6U0AJc2hDim,Love Never Felt So Good - Leo Portela Remix,2.84,"Anakelly, Leo Portela",2023-08-04,2023,love
5Kw78bVNEYSgYHWsz61gqv,Love Lost,1.82,Mitchell Holloman,2023-09-04,2023,love
5NCy3QdXRutu6LoCWC4Ib9,Love Lost In A Hail Of Gun Fire - 2023 Re-Recording,5.24,Bleeding Through,2023-08-16,2023,love
3Px6pi6MACXIIcpPHYa7TI,Love Lost - Remastered 2023,5.87,"Alan Braxe, Fred Falke",2023-03-31,2023,love
4sYEbnGCzKSQdhNjQj1kjE,No Love Lost - From the Original Motion Picture “The Color Purple”,4.74,Keyshia Cole,2023-12-15,2023,love
4M6gW5qGrDvgSDm2r0vUVC,Love Lost,3.68,"Smile High, The Main Squeeze",2023-11-24,2023,love
3uU1es6heFJQkzPaFBdho1,Love Lost - Ambient Version,1.79,Audilly,2023-02-24,2023,love
0fYJRFLmbFhLldnlSMI4dD,Lost and Found,4.07,"Jazzy Coffee, Cozy Coffee Shop, Cozy Bedroom",2023-05-15,2023,love
307n5K4rhFg9RKFae8bmoM,Love Lost,3.29,Worldtravels,2023-01-03,2023,love
6Sshfgz0LR1bGa9knHRs3E,Love Lost,2.05,lilnizzfrmda9,2023-01-03,2023,love
5euebN9RdEUUCeOSFILTxQ,Love Lost,3.52,"Ransom, J. Arrr, Statik Selektah",2023-04-14,2023,love
748ElGoryCB7CV2tJvC9e0,No Love Lost,4.74,Keyshia Cole,2023-12-15,2023,love
04pvVh3iyRheQYqvIxb11M,Love Lost,3.11,ALEPH,2023-01-27,2023,love
2piFYQv2O8OyBgzkn2ibLH,Love Lost In A Hail Of Gun Fire - 2023 Re-Recording,5.24,Bleeding Through,2023-11-22,2023,love
1i4AhyFyYGnaTwkPHy2qMH,Love Lost,3.03,"Sugi Zo, Ambien",2023-03-09,2023,love
7co4gh5YscJ6HQyj5ivBXS,白色情人,3.94,Z.TAO,2023-03-14,2023,love
2ASlvG3kJEchl3SOPtSkhf,Feds On Me,2.41,YBN LIL BRO,2023-07-28,2023,love
3jS0d7uwqKGbfwQ2ia2JN0,Lost,3.48,Jalen Ngonda,2023-09-08,2023,love
1yb8F05YwEQNcud5eM01fN,I Love Freaks,2.64,"Mafi, Tafari",2023-07-23,2023,love
0ap5ifGngyhg7DQYEM6lGb,I Love Freaks (Sexyy's Version),2.73,"Lijay, Sexyy Red",2023-09-01,2023,love
3S63AV1vvj7GdUe5GsKeHD,Love Frees Me (Feat. MAMINHO),3.08,"J-US Color, MAMINHO",2023-07-07,2023,love
7BVXZByQjfmtEWt9AhjlwL,Love of Money,2.8,"Larry June, Cardo Got Wings",2023-11-10,2023,love
3guzCL21i2ZCe5AOBJLVeh,Psycho Pipe Dream,3.66,"Tobyraps, Slake Dransky, Love Freely",2023-06-23,2023,love
1qH4AIq90UwnBTnPDyUTad,Live Laugh Love Freaks,1.68,Lijay,2023-06-03,2023,love
4qetc6GDgmlWtGXCclFiD7,Love Is Free,2.37,"Smitmeister, Jayson Alanzo",2023-07-07,2023,love
3hX0cncUUZ3A6cx9w1dW4w,Free Love,2.89,Felly,2023-02-22,2023,love
46MxglZiPTaNIVxwgBpedt,I Love A Freak,2.94,KenTheMan,2023-07-28,2023,love
18UKiu9nIdQWl3AG31ZaWB,Dreamin' Of Love,4.2,Stevie B,2023-09-17,2023,love
1woZ0QymSkwLx95kN32b5L,FREE,3.69,"love-sadKID, Rav, exociety, Kill Bill: The Rapper, Scuare",2023-10-18,2023,love
5PdroJNSxYfhN4QYV8eJpF,Rent Free,3.38,6LACK,2023-03-24,2023,love
3Ci61z0U6XpRVNFVxn7cxs,Freestyle | Open Mic,2.29,"DJ Smallz, Studio Of Legends, B-Lovee",2023-05-30,2023,love
5pVe4YCavFCTSEGYCj1Eff,Free Lil A - Interlude,1.47,Moneybagg Yo,2023-06-02,2023,love
6CBAHWz8mmk6aY61dpzQFy,Free,2.35,DIANTIC,2023-02-07,2023,love
6z7z4kQh3E8SmGizIxw9uI,Love Now,2.57,"Glenn Ayala, Cézanne",2023-02-10,2023,love
3fpM9FZbtQkoCSATHmGpgJ,Lovin On Me,2.31,Jack Harlow,2023-11-09,2023,love
2dSKFFNoNXKo3hPnlwUdPe,They Don't Love It,1.89,Jack Harlow,2023-04-28,2023,love
6KvxXdT5Sr284TOsfTGHa1,Love Sick,3.07,Eddy Smith & The 507,2023-09-29,2023,love
4BwHYHKNqqUyoYo9CprTBM,Love Heart Now,1.27,All Saints Unions,2023-03-10,2023,love
64QbwDcKObUNtPc3rHvwkD,Love Blooming Now,2.48,All Saints Unions,2023-03-10,2023,love
0U3cv3Dy37UsqHFcoGTFnT,Love Saints Now,1.57,All Saints Unions,2023-03-10,2023,love
49QnG3oTbnVNwk5o7jvt8L,Love You Now,3.61,Butter Bath,2023-03-24,2023,love
4lumxgvU8tfaKwq1qi8Rpo,Love Now - Instrumental,2.57,"Glenn Ayala, Cézanne",2023-02-10,2023,love
5o4XJKRxUK6nXhFLAIS33A,Gimme Love (Reasonable Woman Version),3.57,Sia,2023-09-13,2023,love
0zo975x58DlXbZllWvfYhg,When Emma Falls in Love (Taylor’s Version) (From The Vault),4.21,Taylor Swift,2023-07-07,2023,love
0i8CG23uTix9UWHmClcQ7W,In Love Now - Tape Redux,2.82,Field Guide,2023-03-23,2023,love
3TZxe4lTl1eb124ceJnvxj,Now We Know,2.46,"Charlee Nguyen, fnonose",2023-05-03,2023,love
1iTTXCMpxK8cQtFIF4zgQS,Love Gone,3.2,Soldier Kidd,2023-04-26,2023,love
6VbVIpvzQxrXYXq4USXOz6,lovegoneby,2.96,Jonah Zed,2023-12-01,2023,love
2jjlVZxKSU00WuDjyP5ZLb,Love Gone,2.91,NLU Skeet,2023-05-31,2023,love
3jTRX7Zt2oodzuDRn5a4Eb,someone you love is gone,2.23,endless withdrawal,2023-03-17,2023,love
00guwXsBtfI0Pc5IqI3Vx6,Love Gone,2.8,KWAYE,2023-12-22,2023,love
33grGi8xb5pPCo4Odk4S66,LOVE IS GONE,2.1,Nico Baran,2023-06-03,2023,love
3OaSs572t9HwmRg5vlmuON,Love Gone Wrong,2.72,"Beloved Music Group, Reputation, RichWayShine",2023-10-12,2023,love
3T6u9TI0AgC7PveOjeCqrf,Love Is Gone (Hardstyle),4.03,"Dimatik, NLCK, Adoniz",2023-12-01,2023,love
5G9bLbk1Kz0XVOhmKeejif,Good Love Gone Bad,4.19,Bunny X,2023-05-26,2023,love
43LmN6zjQV4dlMyeOtEqAy,Gone With Stupid,3.0,Dead in Love,2023-01-13,2023,love
5Uiiv1oJKCVfLEHe8l6jDr,Love Is Gone,3.0,Shania Yan,2023-03-31,2023,love
0Xw5dOI9meE7dQDGJG7R6R,Love Is Gone,2.99,"fenekot, Seon, Drex Carter",2023-03-17,2023,love
5OuusQgupPup159kZx2eUg,Love Is Gone - Slowed,3.45,"Pop Mage, Zelli King",2023-06-16,2023,love
5suGjkvHFmv2przLJIdUxs,Love Is Gone - Slowed,3.65,Madeleine Barrera,2023-09-02,2023,love
2JSJ5gGMhFYWoCMiOQOeUn,Love Is Gone (BARELY ALIVE Remix),2.92,"SLANDER, BARELY ALIVE",2023-12-08,2023,love
0bv9OTrJHABnZeJpC9aIfJ,Love Gone Wait,2.12,Spenzfrmda4,2023-01-30,2023,love
2GK6UYGpByd2TyQ2aVmcOQ,Gone Daddy Gone / I Just Want To Make Love To You,3.1,Violent Femmes,2023-12-01,2023,love
5fA2dKgPb8enucXBO6hVdD,Love Gone (Sped Up),2.64,Soldier Kidd,2023-04-26,2023,love
2Nczjj8yaXkh6Q3w68N2Q6,When Love Is Gone,3.58,Long Island Quartet,2023-09-15,2023,love
1gaJMN7d2pSBnhx9oEQZbi,gimme all ur luv,2.88,hemlocke springs,2023-09-29,2023,love
5fIdKkMFwnKrMOsmGyJn7S,Back In Love,4.69,LEISURE,2023-09-29,2023,love
1NAtIaE6jFZp2s3vXg63Dc,Back in Love Remix,2.15,"Mr. Terence Thompson, Ty Silver",2023-09-01,2023,love
34WHC9NYUAc4IjMvt56qNq,Love Like That,3.25,Phillip Phillips,2023-06-09,2023,love
3i0z0mbWZElIya3nUTMmw8,Love by the Shore,4.17,"Cozy Bedroom, Cozy Apartment, Cozy Places",2023-12-01,2023,love
4kAdHvf8LIppYxrI23rnJ8,Love Back,4.43,Iggy-G,2023-11-03,2023,love
20aysL9kYxvNPuSWEzh8pl,Back In Love,4.69,LEISURE,2023-08-11,2023,love
67zZ26O7nHAyL76sEx3tIS,Love You Back,3.37,Lady A,2023-09-22,2023,love
571dMZCISVyFy15xPZf3kR,Back To Love,3.36,"Robert Glasper, SiR, Alex Isley",2023-07-27,2023,love
1lwSi8FhlqrTerMKyz9bzj,LOVE BACKWARDS EVOL,3.1,Kookei,2023-04-18,2023,love
2Zx7YnpyTsQvjAf9elDsgX,Back to the City,3.33,Kep1er,2023-04-10,2023,love
3K1dIKzq6ZoYK59A3zHtuO,Love Crazy (Blowing Up Your Phone),2.5,Breez Kennedy,2023-06-01,2023,love
